url,status,reason,pos,neg,margin,blur
x-raw-image:///0bcdcb69698587b508b8e030e2cc71a048461eff1e3ae2bf2395633ff1cfa887,error,download: No connection adapters were found for 'x-raw-image:///0bcdcb69698587b508b8e030e2cc71a048461eff1e3ae2bf2395633ff1cfa887',,,,
https://imgv2-2-f.scribdassets.com/img/document/802581118/149x198/c6a3a6a13e/1733751276?v=1,rejected,too_small 149x198,,,,
x-raw-image:///9e8bd43653416d9b849649b339538425485a2336a2e420b77b6f32daf29f6bff,error,download: No connection adapters were found for 'x-raw-image:///9e8bd43653416d9b849649b339538425485a2336a2e420b77b6f32daf29f6bff',,,,
https://img.yumpu.com/34295464/1/190x143/larenks-anatomi-ve-fizyolojisi.jpg?quality=85,rejected,too_small 190x143,,,,
x-raw-image:///d7e54d0338ee8dbfafe05b8f49d3d04d2f20555c8a1e35650494673a026d81cb,error,download: No connection adapters were found for 'x-raw-image:///d7e54d0338ee8dbfafe05b8f49d3d04d2f20555c8a1e35650494673a026d81cb',,,,
x-raw-image:///f932f981127981b83c1d68a72843632212acd1a0cefae10d51da29e6da5d4da5,error,download: No connection adapters were found for 'x-raw-image:///f932f981127981b83c1d68a72843632212acd1a0cefae10d51da29e6da5d4da5',,,,
https://imgv2-1-f.scribdassets.com/img/document/818287510/149x198/79bcc543aa/1737455589?v=1,rejected,too_small 149x198,,,,
x-raw-image:///14e55e0e27e4527414d6d51d5082a26e0bdc6749447a1b8582f0c6d426bf3eed,error,download: No connection adapters were found for 'x-raw-image:///14e55e0e27e4527414d6d51d5082a26e0bdc6749447a1b8582f0c6d426bf3eed',,,,
x-raw-image:///6d062d987343c0360bd2931ecd03259b37eead4f5aa86d2b5feab89eb8360d0d,error,download: No connection adapters were found for 'x-raw-image:///6d062d987343c0360bd2931ecd03259b37eead4f5aa86d2b5feab89eb8360d0d',,,,
https://imgv2-1-f.scribdassets.com/img/document/843001795/149x198/7108b8c3eb/1742910046?v=1,rejected,too_small 149x198,,,,
x-raw-image:///c369febb98eb10dc3e95cbb2fec80f190a3e1bb8babea6432eff19759ec936da,error,download: No connection adapters were found for 'x-raw-image:///c369febb98eb10dc3e95cbb2fec80f190a3e1bb8babea6432eff19759ec936da',,,,
https://imgv2-1-f.scribdassets.com/img/document/886481751/149x198/bfe8c1dbb1/1752105088?v=1,rejected,too_small 149x198,,,,
x-raw-image:///4200b240c164ff80e7562c2ea9ddf23b4ae3318148f64d6062e93ac4e461b0dd,error,download: No connection adapters were found for 'x-raw-image:///4200b240c164ff80e7562c2ea9ddf23b4ae3318148f64d6062e93ac4e461b0dd',,,,
http://cografyaharita.com/haritalarim/4l_sakarya_ili_haritasi.png,rejected,too_small 650x459,,,,
https://imgv2-1-f.scribdassets.com/img/document/832905311/149x198/c12e20a688/1740563657?v=1,rejected,too_small 149x198,,,,
https://www.tiktok.com/api/img/?itemId=7504406332204731655&location=0&aid=1988,error,download: 403 Client Error: Forbidden for url: https://www.tiktok.com/api/img/?itemId=7504406332204731655&location=0&aid=1988,,,,
https://0.academia-photos.com/541207/1467030/35182283/s200_dr._g_lseren.mutlu.png,rejected,too_small 200x200,,,,
https://lookaside.fbsbx.com/lookaside/crawler/media/?media_id=373263504798640,error,download: cannot identify image file <_io.BytesIO object at 0x16196c310>,,,,
https://0.academia-photos.com/15583800/6750497/44041505/s200_prof_dr_orhan.y_lmaz.jpg,rejected,too_small 200x200,,,,
https://www.nobelyayin.com/nblyyn/nobelyayin_com_19792.jpg,rejected,clip_threshold,0.18774180114269257,0.16714410483837128,0.02059769630432129,123.69171860063956
https://www.nobelyayin.com/nblyyn/nobelyayin_com_22210.jpg,rejected,clip_threshold,0.16586846113204956,0.19971486926078796,-0.0338464081287384,795.5567009652405
https://imgv2-2-f.scribdassets.com/img/document/889154590/149x198/d25df6ab4f/1752698994?v=1,rejected,too_small 149x198,,,,
https://www.tiktok.com/api/img/?itemId=7477658394996804882&location=0&aid=1988,error,download: 403 Client Error: Forbidden for url: https://www.tiktok.com/api/img/?itemId=7477658394996804882&location=0&aid=1988,,,,
https://www.tiktok.com/api/img/?itemId=7469445197781437703&location=0&aid=1988,error,download: 403 Client Error: Forbidden for url: https://www.tiktok.com/api/img/?itemId=7469445197781437703&location=0&aid=1988,,,,
https://lookaside.fbsbx.com/lookaside/crawler/media/?media_id=406255798206501,error,download: cannot identify image file <_io.BytesIO object at 0x162fe6cf0>,,,,
https://attachments.academia-assets.com/55660453/thumbnails/1.jpg,rejected,too_small 99x142,,,,
https://lookaside.fbsbx.com/lookaside/crawler/media/?media_id=361571566124389,error,download: cannot identify image file <_io.BytesIO object at 0x162f99b20>,,,,
https://www.nobelyayin.com/nblyyn/nobelyayin_com_20664.jpg,rejected,clip_threshold,0.17914758622646332,0.1664372682571411,0.012710317969322205,491.2241276103729
https://www.tiktok.com/api/img/?itemId=7528453395372461320&location=0&aid=1988,error,download: 403 Client Error: Forbidden for url: https://www.tiktok.com/api/img/?itemId=7528453395372461320&location=0&aid=1988,,,,
https://www.nobelyayin.com/nblyyn/nobelyayin_com_20878.jpg,rejected,clip_threshold,0.15759119391441345,0.16304893791675568,-0.005457744002342224,950.0438007850759
https://www.tiktok.com/api/img/?itemId=7528466350742768904&location=0&aid=1988,error,download: 403 Client Error: Forbidden for url: https://www.tiktok.com/api/img/?itemId=7528466350742768904&location=0&aid=1988,,,,
https://www.tiktok.com/api/img/?itemId=7528506593730743560&location=0&aid=1988,error,download: 403 Client Error: Forbidden for url: https://www.tiktok.com/api/img/?itemId=7528506593730743560&location=0&aid=1988,,,,
https://www.tiktok.com/api/img/?itemId=7380656032453889286&location=0&aid=1988,error,download: 403 Client Error: Forbidden for url: https://www.tiktok.com/api/img/?itemId=7380656032453889286&location=0&aid=1988,,,,
https://www.tiktok.com/api/img/?itemId=7457460445322988808&location=0&aid=1988,error,download: 403 Client Error: Forbidden for url: https://www.tiktok.com/api/img/?itemId=7457460445322988808&location=0&aid=1988,,,,
https://www.tiktok.com/api/img/?itemId=7376213277036088581&location=0&aid=1988,error,download: 403 Client Error: Forbidden for url: https://www.tiktok.com/api/img/?itemId=7376213277036088581&location=0&aid=1988,,,,
https://64.media.tumblr.com/2fc647b8a8ba1dcd1b40569a8e3364de/0b044023daa93e5b-5e/s400x600/04d06b4e2bceecca666518d4337db3cbc7c72c92.jpg,rejected,too_small 380x250,,,,
https://i.pinimg.com/originals/26/75/5e/26755eddfb65a0fdb896c95c154f07e5.png,rejected,clip_threshold,0.1772746592760086,0.18431098759174347,-0.007036328315734863,205.54462884846464
https://64.media.tumblr.com/d57fe4bb0765a0a4032e84044a31f08b/0b044023daa93e5b-20/s540x810/12d63c1d782510ba80f1697300fb0ec1d40bfe76.jpg,rejected,too_small 540x252,,,,
https://64.media.tumblr.com/f8a63376eca70133223246cef12ab5dd/cf3efdc03810bcab-f4/s540x810/47c25987b19a2790638cf362b90e7314854fb244.jpg,rejected,too_small 540x360,,,,
https://64.media.tumblr.com/74e265b4f24a973de5e02c42a7e4281e/cc95a2585a0499f0-57/s540x810/f8ce4c77ae586f09d99cfff2ba5889be510a1ef2.jpg,rejected,too_small 540x359,,,,
https://64.media.tumblr.com/341b1fe6a87ddc578bc27ea7b6aec7a2/ad2d0135f753ea05-97/s540x810/709f8f48b2974b80a3e29af0211e91f3a7af14b9.jpg,rejected,too_small 540x540,,,,
https://64.media.tumblr.com/44875db47647d6a3304efdca9aa90618/0b044023daa93e5b-f3/s540x810/62d46b85707b6e01864131ec13d02ddf5ee343c6.jpg,rejected,too_small 540x327,,,,
https://64.media.tumblr.com/e8fd0a3f571aedfe78cff8c4d88da828/478968bab4366d46-b9/s540x810/a889b01c96595f80f4c806007c84dfb82bb6fe90.webp,rejected,too_small 540x360,,,,
